Periodo;Producto;Region; Ventas ; Costos 
Q3 2019;Celulares;CRI - América/Costa Rica; $36,227.97 ; $29,981.77 
Q2 2018;Camaras;MYS - Asia/Malasia; $36,147.20 ; $23,934.61 
Q4 2018;Audio;DOM - América/República Dominicana; $36,047.09 ; $21,844.54 
Q2 2019;Video Juegos;AUT - Europa/Austria; $35,969.55 ; $27,111.63 
Q4 2018;Accesorios;CHL - América/Chile; $35,957.85 ; $31,824.76 
Q1 2018;Audio;ISR - Asia/Israel; $35,822.28 ; $23,881.52 
Q1 2018;Camaras;AGO - África/Angola; $35,812.64 ; $23,463.45 
Q3 2018;Accesorios;CHL - América/Chile; $35,754.70 ; $29,133.46 
Q1 2019;Accesorios;CHL - América/Chile; $35,687.49 ; $31,765.79 
Q4 2017;Audio;PRT - Europa/Portugal; $35,642.65 ; $21,831.12 
Q2 2018;Audio;PRT - Europa/Portugal; $35,642.65 ; $23,585.60 
Q3 2018;Celulares;NOR - Europa/Noruega; $35,608.22 ; $30,045.28 
Q2 2017;Camaras;YEM - Asia/Yemen; $35,579.84 ; $22,872.75 
Q1 2017;Audio;ISR - Asia/Israel; $35,502.44 ; $19,364.97 
Q3 2018;Celulares;NZL - Oceanía/Nueva Zelanda; $35,460.66 ; $27,993.39 
Q4 2019;Camaras;CMR - África/Camerún; $35,409.21 ; $22,294.69 
Q4 2019;Camaras;AGO - África/Angola; $35,366.84 ; $22,735.83 
Q2 2017;Video Juegos;DOM - América/República Dominicana; $35,353.88 ; $21,598.01 
Q3 2017;Celulares;NZL - Oceanía/Nueva Zelanda; $35,284.01 ; $29,219.57 
Q1 2018;Camaras;AUS - Oceanía/Australia; $35,096.10 ; $19,437.84 
Q1 2018;Audio;PRT - Europa/Portugal; $35,063.09 ; $23,891.27 
Q1 2018;Audio;AUT - Europa/Austria; $35,028.51 ; $23,352.34 
Q2 2019;Camaras;AUS - Oceanía/Australia; $34,938.48 ; $19,798.47 
Q2 2019;Camaras;YEM - Asia/Yemen; $34,891.83 ; $19,721.47 
Q2 2019;Accesorios;CHL - América/Chile; $34,836.23 ; $30,785.50 
Q2 2019;Video Juegos;PRT - Europa/Portugal; $34,810.14 ; $26,516.88 
Q3 2018;Audio;PRT - Europa/Portugal; $34,780.33 ; $21,617.31 
Q1 2017;Accesorios;CHL - América/Chile; $34,772.42 ; $31,224.22 
Q4 2018;Audio;CZE - Europa/República Checa; $34,680.71 ; $19,602.14 
Q3 2019;Audio;ISR - Asia/Israel; $34,576.29 ; $22,653.43 
Q2 2017;Audio;AUT - Europa/Austria; $34,575.56 ; $21,277.26 
Q4 2017;TV;BEL - Europa/Bélgica; $34,529.05 ; $30,044.76 
Q3 2017;Celulares;NOR - Europa/Noruega; $34,504.09 ; $30,312.86 
Q1 2019;Camaras;CMR - África/Camerún; $34,480.27 ; $20,113.49 
Q3 2019;TV;GRC - Europa/Grecia; $34,472.48 ; $32,799.77 
Q3 2018;Camaras;CMR - África/Camerún; $34,427.14 ; $21,676.35 
Q1 2017;Camaras;YEM - Asia/Yemen; $34,322.94 ; $20,021.72 
Q4 2017;Audio;FIN - Europa/Finlandia; $34,273.02 ; $24,235.92 
Q4 2018;Celulares;NOR - Europa/Noruega; $34,238.68 ; $30,860.46 
Q4 2017;Celulares;NOR - Europa/Noruega; $34,238.68 ; $30,954.87 
Q2 2017;Audio;DOM - América/República Dominicana; $34,171.04 ; $22,125.75 
Q3 2019;Video Juegos;SWE - Europa/Suecia; $34,083.36 ; $22,722.24 
Q3 2019;Camaras;AGO - África/Angola; $34,048.24 ; $22,307.46 
Q1 2018;TV;BEL - Europa/Bélgica; $34,004.56 ; $29,700.18 
Q2 2018;Audio;FIN - Europa/Finlandia; $33,937.01 ; $22,471.15 
Q4 2018;Video Juegos;DOM - América/República Dominicana; $33,918.85 ; $23,705.51 
Q3 2018;Audio;ISR - Asia/Israel; $33,840.62 ; $19,740.36 
Q4 2017;Camaras;CMR - África/Camerún; $33,700.17 ; $19,658.43 
Q3 2018;Video Juegos;PRT - Europa/Portugal; $33,693.44 ; $21,426.53 
Q2 2017;Audio;PRT - Europa/Portugal; $33,693.44 ; $19,297.15 
Q1 2018;TV;GRC - Europa/Grecia; $33,685.04 ; $30,192.74 
Q1 2017;Video Juegos;DOM - América/República Dominicana; $33,670.36 ; $21,124.49 
Q3 2017;Camaras;CMR - África/Camerún; $33,649.42 ; $21,186.67 
Q3 2019;Audio;CHE - Europa/Suiza; $33,579.91 ; $19,588.28 
Q2 2018;Audio;SVK - Europa/Eslovaquia; $33,571.28 ; $19,583.25 
Q4 2018;Audio;AUT - Europa/Austria; $33,562.88 ; $18,307.03 
Q2 2018;Audio;ISR - Asia/Israel; $33,555.05 ; $22,370.03 
Q1 2017;TV;GRC - Europa/Grecia; $33,514.91 ; $34,033.28 
Q1 2017;Camaras;MYS - Asia/Malasia; $33,511.47 ; $22,834.02 
Q4 2018;Video Juegos;HUN - Europa/Hungría; $33,451.74 ; $26,244.32 
Q4 2018;Audio;PRT - Europa/Portugal; $33,432.25 ; $21,707.08 
Q4 2019;Audio;HUN - Europa/Hungría; $33,318.47 ; $23,608.43 
Q3 2019;Video Juegos;DOM - América/República Dominicana; $33,184.15 ; $23,480.64 
Q1 2019;Audio;SWE - Europa/Suecia; $33,158.62 ; $20,405.30 
Q1 2018;Camaras;MYS - Asia/Malasia; $33,123.31 ; $21,063.97 
Q4 2019;Camaras;MYS - Asia/Malasia; $33,080.73 ; $22,329.49 
Q3 2018;Camaras;AUS - Oceanía/Australia; $32,964.56 ; $16,768.93 
Q3 2017;Audio;DOM - América/República Dominicana; $32,946.27 ; $21,332.71 
Q2 2019;Audio;SWE - Europa/Suecia; $32,903.55 ; $21,935.70 
Q2 2018;Accesorios;GTM - América/Guatemala; $32,882.53 ; $32,496.70 
Q2 2017;Camaras;MYS - Asia/Malasia; $32,869.49 ; $20,834.20 
Q2 2017;Audio;CZE - Europa/República Checa; $32,848.53 ; $19,161.64 
Q4 2017;Audio;DOM - América/República Dominicana; $32,828.60 ; $22,104.59 
Q4 2019;TV;PRT - Europa/Portugal; $32,814.48 ; $28,321.42 
Q3 2019;Accesorios;GTM - América/Guatemala; $32,810.26 ; $32,720.72 
Q3 2017;Camaras;AGO - África/Angola; $32,740.36 ; $18,505.42 
Q2 2018;Camaras;AGO - África/Angola; $32,615.08 ; $20,070.82 
Q1 2017;Accesorios;GTM - América/Guatemala; $32,595.34 ; $34,865.92 
Q1 2018;Video Juegos;PRT - Europa/Portugal; $32,549.13 ; $21,965.05 
Q1 2018;Accesorios;GTM - América/Guatemala; $32,524.33 ; $28,124.29 
Q3 2018;Camaras;YEM - Asia/Yemen; $32,511.82 ; $18,965.23 
Q4 2017;Camaras;AGO - África/Angola; $32,490.76 ; $21,287.05 
Q3 2019;Video Juegos;AUT - Europa/Austria; $32,488.63 ; $18,951.70 
Q4 2018;Video Juegos;CZE - Europa/República Checa; $32,480.82 ; $19,488.49 
Q2 2019;Celulares;NZL - Oceanía/Nueva Zelanda; $32,395.79 ; $27,956.92 
Q3 2017;Celulares;CRI - América/Costa Rica; $32,356.28 ; $26,777.61 
Q4 2018;Camaras;MYS - Asia/Malasia; $32,332.68 ; $20,968.34 
Q3 2017;Video Juegos;PRT - Europa/Portugal; $32,305.32 ; $21,183.06 
Q3 2019;Camaras;AUS - Oceanía/Australia; $32,236.06 ; $17,853.82 
Q3 2018;Audio;AUT - Europa/Austria; $32,214.98 ; $21,106.36 
Q4 2019;Audio;CHE - Europa/Suiza; $32,206.18 ; $18,786.94 
Q1 2018;Audio;CHE - Europa/Suiza; $32,206.18 ; $21,470.79 
Q1 2019;Accesorios;BEL - Europa/Bélgica; $32,189.50 ; $26,733.65 
Q1 2019;Celulares;IRL - Europa/Irlanda; $32,185.39 ; $26,438.00 
Q4 2017;Audio;AUT - Europa/Austria; $32,086.12 ; $18,135.63 
Q4 2019;Celulares;NOR - Europa/Noruega; $32,021.78 ; $29,510.60 
Q4 2017;Video Juegos;CZE - Europa/República Checa; $32,003.16 ; $20,967.59 
Q4 2018;Audio;SVK - Europa/Eslovaquia; $31,987.73 ; $20,957.48 
Q2 2017;Audio;SVK - Europa/Eslovaquia; $31,987.73 ; $20,563.54 
Q2 2019;TV;PRT - Europa/Portugal; $31,956.85 ; $32,309.80 
Q3 2018;Celulares;CRI - América/Costa Rica; $31,869.72 ; $27,113.04 
Q1 2019;Camaras;YEM - Asia/Yemen; $31,855.84 ; $19,113.51 
Q3 2017;Audio;PRT - Europa/Portugal; $31,828.49 ; $22,067.75 
Q3 2019;Video Juegos;ISR - Asia/Israel; $31,810.18 ; $18,555.94 
Q3 2018;Audio;SWE - Europa/Suecia; $31,802.69 ; $20,836.24 
Q4 2018;Accesorios;ECU - América/Ecuador; $31,743.77 ; $28,500.38 
Q1 2019;Audio;DOM - América/República Dominicana; $31,696.58 ; $20,893.33 
Q1 2018;Audio;FIN - Europa/Finlandia; $31,612.56 ; $20,653.54 
Q2 2017;Camaras;CMR - África/Camerún; $31,602.85 ; $17,862.48 
Q2 2017;Accesorios;GTM - América/Guatemala; $31,495.08 ; $32,796.87 
Q1 2017;Camaras;CMR - África/Camerún; $31,469.31 ; $17,787.00 
Q4 2017;Audio;SWE - Europa/Suecia; $31,451.92 ; $20,219.09 
Q2 2019;Celulares;CRI - América/Costa Rica; $31,397.57 ; $28,021.49 
Q4 2019;Video Juegos;DOM - América/República Dominicana; $31,372.04 ; $22,609.51 
Q4 2017;Audio;CHE - Europa/Suiza; $31,351.15 ; $19,293.02 
Q2 2018;Celulares;NOR - Europa/Noruega; $31,345.27 ; $27,765.31 
Q1 2018;Video Juegos;AUT - Europa/Austria; $31,212.17 ; $20,064.97 
Q2 2018;Audio;HUN - Europa/Hungría; $31,204.98 ; $24,719.62 
Q1 2018;Audio;DOM - América/República Dominicana; $31,159.35 ; $19,443.44 
Q3 2017;Audio;SVK - Europa/Eslovaquia; $31,107.34 ; $20,738.22 
Q2 2018;Video Juegos;PRT - Europa/Portugal; $31,027.05 ; $20,145.42 
Q3 2019;Celulares;NOR - Europa/Noruega; $30,909.92 ; $27,967.03 
Q1 2017;Audio;HUN - Europa/Hungría; $30,859.54 ; $20,344.75 
Q3 2019;Accesorios;BEL - Europa/Bélgica; $30,786.88 ; $27,440.48 
Q4 2019;Celulares;IRL - Europa/Irlanda; $30,754.93 ; $27,679.43 
Q4 2017;Video Juegos;HUN - Europa/Hungría; $30,746.08 ; $22,611.55 
Q3 2019;Audio;HUN - Europa/Hungría; $30,746.08 ; $17,277.06 
Q4 2018;Audio;ISR - Asia/Israel; $30,704.81 ; $20,469.87 
Q1 2018;Celulares;NZL - Oceanía/Nueva Zelanda; $30,673.99 ; $27,113.62 
Q3 2019;TV;PRT - Europa/Portugal; $30,650.44 ; $26,220.95 
Q1 2019;Accesorios;GTM - América/Guatemala; $30,591.53 ; $29,023.20 
Q4 2018;Camaras;CMR - África/Camerún; $30,565.27 ; $19,649.10 
Q2 2019;Video Juegos;SWE - Europa/Suecia; $30,553.30 ; $18,331.98 
Q3 2017;Video Juegos;CZE - Europa/República Checa; $30,543.37 ; $20,362.24 
Q2 2019;Audio;CZE - Europa/República Checa; $30,543.37 ; $18,795.92 
Q1 2019;Video Juegos;CZE - Europa/República Checa; $30,436.57 ; $16,601.77 
Q3 2018;Camaras;CHL - América/Chile; $30,425.87 ; $19,934.19 
Q2 2017;Celulares;IRL - Europa/Irlanda; $30,305.95 ; $24,795.78 
Q1 2019;Audio;HUN - Europa/Hungría; $30,300.49 ; $22,689.01 
Q1 2018;Celulares;NOR - Europa/Noruega; $30,279.10 ; $26,074.77 
Q4 2019;Celulares;CRI - América/Costa Rica; $30,276.23 ; $25,757.39 
Q2 2017;Audio;ISR - Asia/Israel; $30,237.82 ; $18,607.89 
Q3 2018;Accesorios;GTM - América/Guatemala; $30,219.97 ; $32,610.05 
Q3 2019;TV;AUT - Europa/Austria; $30,214.43 ; $26,290.47 
Q3 2019;Video Juegos;PRT - Europa/Portugal; $30,175.97 ; $17,118.00 
Q2 2019;Accesorios;BEL - Europa/Bélgica; $30,174.82 ; $30,581.73 
Q4 2018;Video Juegos;AUT - Europa/Austria; $30,156.12 ; $20,104.08 
Q3 2018;Video Juegos;AUT - Europa/Austria; $30,156.12 ; $18,093.67 
Q1 2018;Camaras;CMR - África/Camerún; $30,152.78 ; $18,091.67 
Q1 2018;Video Juegos;DOM - América/República Dominicana; $30,137.73 ; $18,411.42 
Q1 2019;Video Juegos;PRT - Europa/Portugal; $30,025.55 ; $17,140.67 
Q1 2017;Camaras;AUS - Oceanía/Australia; $29,960.08 ; $16,178.45 
Q4 2018;Accesorios;GTM - América/Guatemala; $29,857.33 ; $32,313.81 
Q1 2017;TV;DOM - América/República Dominicana; $29,844.18 ; $29,486.05 
Q1 2019;Audio;AUT - Europa/Austria; $29,809.74 ; $18,344.45 
Q4 2019;Video Juegos;SWE - Europa/Suecia; $29,808.09 ; $19,162.35 
Q2 2019;Camaras;CHL - América/Chile; $29,711.65 ; $17,826.99 
Q1 2018;Celulares;IRL - Europa/Irlanda; $29,656.54 ; $25,022.70 
Q3 2017;Audio;HUN - Europa/Hungría; $29,655.80 ; $23,711.96 
Q1 2019;TV;PRT - Europa/Portugal; $29,650.23 ; $26,890.94 
Q4 2017;Video Juegos;PRT - Europa/Portugal; $29,640.96 ; $20,002.54 
Q3 2017;Video Juegos;DOM - América/República Dominicana; $29,556.30 ; $19,097.92 
Q2 2017;Audio;HUN - Europa/Hungría; $29,551.01 ; $18,894.14 
Q1 2018;Video Juegos;HUN - Europa/Hungría; $29,446.95 ; $19,798.66 
Q3 2017;Accesorios;ECU - América/Ecuador; $29,306.87 ; $27,688.62 
Q4 2019;Camaras;AUS - Oceanía/Australia; $29,246.75 ; $17,245.50 
Q1 2019;Accesorios;GRC - Europa/Grecia; $29,233.27 ; $28,180.07 
Q3 2017;Audio;CZE - Europa/República Checa; $29,210.94 ; $19,473.96 
Q2 2019;Video Juegos;CZE - Europa/República Checa; $29,210.94 ; $17,526.56 
Q2 2017;Video Juegos;CZE - Europa/República Checa; $29,210.94 ; $17,975.96 
Q3 2017;Camaras;AUS - Oceanía/Australia; $29,210.14 ; $17,526.09 
Q4 2017;Video Juegos;AUT - Europa/Austria; $29,169.20 ; $16,486.94 
Q4 2017;Audio;HUN - Europa/Hungría; $29,139.15 ; $18,197.88 
Q3 2019;Accesorios;ECU - América/Ecuador; $29,130.32 ; $26,878.79 
Q1 2018;Video Juegos;CZE - Europa/República Checa; $29,113.24 ; $16,455.31 
Q4 2017;Video Juegos;SWE - Europa/Suecia; $29,098.38 ; $19,398.92 
Q2 2017;Audio;SWE - Europa/Suecia; $29,098.38 ; $18,321.20 
Q2 2017;Camaras;CHL - América/Chile; $29,074.64 ; $16,433.49 
Q3 2018;Celulares;IRL - Europa/Irlanda; $29,034.37 ; $26,101.61 
Q1 2017;Celulares;CRI - América/Costa Rica; $29,032.00 ; $25,769.98 
Q3 2018;Audio;FIN - Europa/Finlandia; $28,967.16 ; $18,717.24 
Q3 2017;Video Juegos;HUN - Europa/Hungría; $28,937.49 ; $18,598.70 
Q2 2017;Audio;CHE - Europa/Suiza; $28,919.84 ; $17,351.90 
Q2 2018;Video Juegos;ISR - Asia/Israel; $28,918.35 ; $16,345.15 
Q3 2019;TV;DOM - América/República Dominicana; $28,815.07 ; $23,971.93 
Q2 2017;Video Juegos;ISR - Asia/Israel; $28,813.57 ; $16,285.93 
Q3 2018;Accesorios;ECU - América/Ecuador; $28,783.53 ; $27,134.31 
Q2 2017;Accesorios;ECU - América/Ecuador; $28,783.53 ; $27,074.51 
Q4 2017;Accesorios;GTM - América/Guatemala; $28,708.97 ; $27,754.96 
Q2 2018;Accesorios;ECU - América/Ecuador; $28,669.76 ; $27,845.51 
Q4 2018;Video Juegos;PRT - Europa/Portugal; $28,656.21 ; $18,790.29 
Q3 2018;Video Juegos;HUN - Europa/Hungría; $28,640.19 ; $20,248.61 
Q4 2018;Celulares;NZL - Oceanía/Nueva Zelanda; $28,629.06 ; $23,370.69 
Q4 2017;Accesorios;ECU - América/Ecuador; $28,613.22 ; $26,083.95 
Q2 2019;Audio;ISR - Asia/Israel; $28,606.28 ; $16,687.00 
Q2 2017;TV;CZE - Europa/República Checa; $28,540.52 ; $24,735.12 
Q1 2017;Video Juegos;CZE - Europa/República Checa; $28,540.52 ; $17,969.96 
Q1 2019;Audio;ISR - Asia/Israel; $28,503.75 ; $18,674.87 
Q3 2017;Audio;FIN - Europa/Finlandia; $28,490.33 ; $20,532.69 
Q3 2019;TV;CZE - Europa/República Checa; $28,447.25 ; $24,550.37 
Q1 2019;Video Juegos;ISR - Asia/Israel; $28,401.95 ; $17,882.71 
Q2 2017;Video Juegos;PRT - Europa/Portugal; $28,373.42 ; $18,043.40 
Q3 2018;TV;CZE - Europa/República Checa; $28,354.59 ; $22,053.57 
Q4 2018;Video Juegos;SWE - Europa/Suecia; $28,327.56 ; $15,451.40 
Q1 2019;Video Juegos;FIN - Europa/Finlandia; $28,310.28 ; $17,595.93 
Q2 2019;Video Juegos;DOM - América/República Dominicana; $28,283.10 ; $18,545.64 
Q1 2019;Video Juegos;AUT - Europa/Austria; $28,281.03 ; $18,854.02 
Q3 2017;Video Juegos;SWE - Europa/Suecia; $28,234.07 ; $17,374.81 
Q1 2018;Video Juegos;CHE - Europa/Suiza; $28,228.53 ; $17,371.40 
Q4 2019;Accesorios;GTM - América/Guatemala; $28,167.30 ; $26,653.12 
Q3 2017;Accesorios;GTM - América/Guatemala; $28,167.30 ; $27,523.03 
Q3 2018;Accesorios;BEL - Europa/Bélgica; $28,158.91 ; $23,826.77 
Q2 2018;Video Juegos;HUN - Europa/Hungría; $28,158.03 ; $18,909.91 
Q4 2017;Camaras;CHL - América/Chile; $28,127.03 ; $16,876.22 
Q3 2018;Audio;CHE - Europa/Suiza; $28,116.51 ; $15,336.28 
Q1 2019;Accesorios;ECU - América/Ecuador; $28,114.15 ; $23,595.06 
Q4 2019;TV;AUT - Europa/Austria; $28,075.35 ; $25,267.82 
Q4 2018;Celulares;IRL - Europa/Irlanda; $28,053.48 ; $25,131.24 
Q2 2018;Camaras;CMR - África/Camerún; $27,999.01 ; $17,999.37 
Q3 2017;Video Juegos;AUT - Europa/Austria; $27,949.58 ; $17,967.59 
Q2 2017;Accesorios;BEL - Europa/Bélgica; $27,866.80 ; $21,674.18 
Q4 2019;Accesorios;ECU - América/Ecuador; $27,791.00 ; $26,358.14 
Q1 2017;TV;CZE - Europa/República Checa; $27,722.48 ; $24,341.69 
Q2 2019;TV;DOM - América/República Dominicana; $27,686.77 ; $23,995.20 
Q3 2019;Video Juegos;CZE - Europa/República Checa; $27,634.47 ; $17,765.02 
Q4 2019;TV;FIN - Europa/Finlandia; $27,613.71 ; $24,622.22 
Q4 2019;TV;DOM - América/República Dominicana; $27,603.63 ; $26,830.73 
Q4 2018;TV;SWE - Europa/Suecia; $27,596.52 ; $23,072.50 
Q4 2018;Accesorios;BEL - Europa/Bélgica; $27,580.70 ; $22,276.72 
Q4 2019;Video Juegos;CZE - Europa/República Checa; $27,547.02 ; $17,708.80 
Q2 2018;Accesorios;GRC - Europa/Grecia; $27,535.07 ; $28,117.80 
Q4 2019;Camaras;BEL - Europa/Bélgica; $27,491.99 ; $16,918.15 
Q4 2019;Camaras;CHL - América/Chile; $27,436.04 ; $15,507.33 
Q2 2019;Accesorios;GTM - América/Guatemala; $27,392.05 ; $28,409.47 
Q2 2018;TV;DOM - América/República Dominicana; $27,357.17 ; $23,417.74 
Q2 2019;Video Juegos;FIN - Europa/Finlandia; $27,353.71 ; $19,636.57 
Q4 2017;Video Juegos;DOM - América/República Dominicana; $27,275.99 ; $15,725.20 
Q1 2017;Accesorios;GRC - Europa/Grecia; $27,252.37 ; $24,823.36 
Q2 2017;Video Juegos;SWE - Europa/Suecia; $27,244.98 ; $15,892.90 
Q1 2018;Accesorios;ECU - América/Ecuador; $27,217.45 ; $27,220.58 
Q2 2018;TV;SWE - Europa/Suecia; $27,158.48 ; $22,914.97 
Q4 2019;Video Juegos;HUN - Europa/Hungría; $27,152.39 ; $19,057.48 
Q1 2017;Camaras;CHL - América/Chile; $27,045.22 ; $17,386.21 
Q1 2017;Video Juegos;FIN - Europa/Finlandia; $27,043.56 ; $15,744.05 
Q1 2017;Audio;SVK - Europa/Eslovaquia; $27,017.53 ; $15,270.78 
Q4 2018;Video Juegos;ISR - Asia/Israel; $26,957.78 ; $16,174.67 
Q4 2017;Video Juegos;ISR - Asia/Israel; $26,957.78 ; $14,704.25 
Q2 2018;Audio;CHE - Europa/Suiza; $26,940.53 ; $16,962.56 
Q4 2017;Audio;ISR - Asia/Israel; $26,866.71 ; $16,120.03 
Q1 2017;Accesorios;BEL - Europa/Bélgica; $26,809.98 ; $23,895.85 
Q1 2019;Camaras;CHL - América/Chile; $26,740.48 ; $15,598.62 
Q2 2018;Video Juegos;CZE - Europa/República Checa; $26,702.02 ; $17,801.35 
Q2 2019;Video Juegos;SVK - Europa/Eslovaquia; $26,593.72 ; $15,513.01 
Q1 2019;Video Juegos;DOM - América/República Dominicana; $26,566.50 ; $15,794.99 
Q2 2017;TV;PRT - Europa/Portugal; $26,540.06 ; $22,179.91 
Q3 2017;Audio;CHE - Europa/Suiza; $26,536.93 ; $17,691.29 
Q3 2017;Camaras;CHL - América/Chile; $26,516.40 ; $17,046.26 
Q3 2018;Video Juegos;DOM - América/República Dominicana; $26,489.94 ; $17,615.81 
Q3 2018;Video Juegos;SVK - Europa/Eslovaquia; $26,489.84 ; $15,893.90 
Q2 2017;TV;AUT - Europa/Austria; $26,473.69 ; $21,986.63 
Q4 2019;Accesorios;GRC - Europa/Grecia; $26,438.06 ; $25,027.37 
Q2 2019;Accesorios;ECU - América/Ecuador; $26,424.23 ; $23,410.21 
Q2 2018;Video Juegos;SWE - Europa/Suecia; $26,404.08 ; $15,842.45 
Q1 2019;TV;HUN - Europa/Hungría; $26,381.50 ; $25,737.59 
Q1 2017;Video Juegos;HUN - Europa/Hungría; $26,381.50 ; $19,333.05 
Q4 2017;TV;CZE - Europa/República Checa; $26,378.36 ; $21,206.13 
Q3 2017;TV;DOM - América/República Dominicana; $26,338.13 ; $24,447.43 
Q3 2018;Video Juegos;SWE - Europa/Suecia; $26,322.84 ; $16,921.83 
Q1 2017;Accesorios;ECU - América/Ecuador; $26,233.09 ; $22,354.71 
Q4 2018;Audio;FIN - Europa/Finlandia; $26,224.06 ; $17,667.24 
Q4 2017;TV;AUT - Europa/Austria; $26,214.15 ; $23,055.82 
Q4 2018;Accesorios;GRC - Europa/Grecia; $26,177.33 ; $25,460.85 
Q2 2019;Audio;FIN - Europa/Finlandia; $26,164.42 ; $19,505.23 
Q1 2018;TV;SWE - Europa/Suecia; $26,082.08 ; $22,821.82 
Q2 2019;TV;ISR - Asia/Israel; $25,904.06 ; $23,057.46 
Q1 2019;Video Juegos;SWE - Europa/Suecia; $25,845.69 ; $14,097.65 
Q2 2018;Accesorios;BEL - Europa/Bélgica; $25,830.38 ; $20,215.08 
Q2 2019;Video Juegos;HUN - Europa/Hungría; $25,811.53 ; $19,658.06 
Q3 2018;Audio;SVK - Europa/Eslovaquia; $25,784.79 ; $15,867.56 
Q1 2019;TV;SWE - Europa/Suecia; $25,767.84 ; $22,421.37 
Q3 2019;Video Juegos;CHE - Europa/Suiza; $25,764.95 ; $15,029.55 
Q3 2017;Video Juegos;FIN - Europa/Finlandia; $25,736.62 ; $15,596.39 
Q3 2019;TV;ISR - Asia/Israel; $25,736.39 ; $20,374.65 
Q2 2018;TV;AUT - Europa/Austria; $25,710.03 ; $23,031.90 
Q1 2017;Video Juegos;AUT - Europa/Austria; $25,710.03 ; $14,531.76 
Q3 2017;Video Juegos;CHE - Europa/Suiza; $25,671.59 ; $16,503.17 
Q1 2018;Video Juegos;FIN - Europa/Finlandia; $25,641.30 ; $18,243.31 
Q3 2018;TV;DOM - América/República Dominicana; $25,604.48 ; $24,832.53 
Q1 2019;TV;DOM - América/República Dominicana; $25,604.48 ; $25,520.87 
Q1 2017;TV;PRT - Europa/Portugal; $25,595.02 ; $22,773.47 
Q1 2019;Video Juegos;CHE - Europa/Suiza; $25,578.92 ; $16,758.60 
Q2 2018;TV;HUN - Europa/Hungría; $25,574.72 ; $23,643.32 
Q2 2018;TV;ISR - Asia/Israel; $25,570.89 ; $22,729.68 
Q1 2017;Video Juegos;SWE - Europa/Suecia; $25,537.08 ; $15,322.25 
Q1 2018;Accesorios;BEL - Europa/Bélgica; $25,535.74 ; $21,545.78 
Q3 2018;Video Juegos;CZE - Europa/República Checa; $25,527.45 ; $16,724.88 
Q3 2018;Accesorios;GRC - Europa/Grecia; $25,425.11 ; $24,963.92 
Q3 2019;Video Juegos;HUN - Europa/Hungría; $25,419.26 ; $17,593.30 
Q3 2017;Accesorios;BEL - Europa/Bélgica; $25,390.93 ; $21,763.65 
Q4 2017;TV;DOM - América/República Dominicana; $25,322.34 ; $23,980.55 
Q3 2017;TV;SWE - Europa/Suecia; $25,310.42 ; $21,355.67 
Q2 2019;Video Juegos;CHE - Europa/Suiza; $25,214.80 ; $15,128.88 
Q4 2017;Accesorios;BEL - Europa/Bélgica; $25,200.38 ; $20,618.49 
Q4 2017;Accesorios;GRC - Europa/Grecia; $25,183.88 ; $25,175.45 
Q1 2018;Accesorios;GRC - Europa/Grecia; $25,183.88 ; $22,449.37 
Q1 2017;Video Juegos;PRT - Europa/Portugal; $25,147.29 ; $13,991.04 
Q1 2017;TV;ISR - Asia/Israel; $25,086.90 ; $22,135.50 
Q2 2018;Camaras;CHL - América/Chile; $25,080.24 ; $16,123.01 
Q4 2018;TV;PRT - Europa/Portugal; $25,074.19 ; $21,450.56 
Q4 2018;TV;HUN - Europa/Hungría; $25,038.73 ; $26,112.77 
Q2 2017;Video Juegos;HUN - Europa/Hungría; $25,038.73 ; $18,135.74 
Q1 2017;TV;HUN - Europa/Hungría; $25,038.73 ; $23,875.90 
Q1 2017;Audio;CHE - Europa/Suiza; $24,948.45 ; $14,553.26 
Q1 2017;Video Juegos;ISR - Asia/Israel; $24,929.61 ; $13,597.97 
Q2 2018;TV;PRT - Europa/Portugal; $24,929.25 ; $22,633.57 
Q1 2019;Audio;CHE - Europa/Suiza; $24,860.91 ; $15,299.02 
Q2 2018;Video Juegos;SVK - Europa/Eslovaquia; $24,840.29 ; $16,560.19 
Q2 2018;Video Juegos;AUT - Europa/Austria; $24,834.45 ; $16,270.85 
Q2 2017;Video Juegos;AUT - Europa/Austria; $24,834.45 ; $15,636.51 
Q4 2019;TV;ISR - Asia/Israel; $24,774.29 ; $22,051.84 
Q4 2017;Video Juegos;SVK - Europa/Eslovaquia; $24,749.63 ; $14,849.78 
Q1 2018;TV;CZE - Europa/República Checa; $24,729.71 ; $21,887.22 
Q1 2018;Video Juegos;SWE - Europa/Suecia; $24,725.21 ; $16,199.28 
Q3 2018;TV;PRT - Europa/Portugal; $24,574.13 ; $22,440.38 
Q3 2018;Video Juegos;ISR - Asia/Israel; $24,544.90 ; $15,454.19 
Q2 2019;Accesorios;GRC - Europa/Grecia; $24,532.17 ; $25,547.42 
Q4 2018;Camaras;CHL - América/Chile; $24,529.38 ; $14,308.81 
Q3 2019;TV;HUN - Europa/Hungría; $24,524.74 ; $20,507.38 
Q2 2018;Video Juegos;CHE - Europa/Suiza; $24,516.82 ; $13,372.81 
Q2 2017;Video Juegos;FIN - Europa/Finlandia; $24,463.43 ; $17,613.67 
Q4 2018;Video Juegos;CHE - Europa/Suiza; $24,432.28 ; $13,326.70 
Q1 2019;Audio;SVK - Europa/Eslovaquia; $24,393.52 ; $15,011.40 
